"x"	"y"
1	1.06015491161844
2	1.18723804115731
3	1.31115614096747
4	1.42985606885753
5	1.54137114013466
6	1.64385371270166
7	1.73560579979194
8	1.81510720313391
9	1.88104070041925
10	1.93231386975551
11	1.96807718950373
12	1.98773811361299
13	1.99097088924435
14	1.97772195402028
15	1.94821082347517
16	1.90292645400304
17	1.84261914156319
18	1.76828809037041
19	1.68116485753838
20	1.58269294797436
21	1.47450389760814
22	1.35839024122109
23	1.23627581275908
24	1.11018387020974
25	0.982203573168279
26	0.854455368509877
27	0.729055857677409
28	0.608082727682392
29	0.493540326861314
30	0.387326455746845
31	0.291200923280763
32	0.206756389346302
33	0.135391976716627
34	0.0782900896309664
35	0.0363968230807869
36	0.0104062873955756
37	0.000749107846971296
38	0.00758528981603835
39	0.030801567737455
40	0.0700132817447439
41	0.124570750923271
42	0.193570037575503
43	0.275867924150354
44	0.370100854690731
45	0.474707526967133
46	0.587954760978585
47	0.707966215217579
48	0.832753474912395
49	0.960248997159956
50	1.08834036709642
51	1.21490529753074
52	1.33784679214823
53	1.45512788968129
54	1.56480541338684
55	1.66506216665109
56	1.75423704128714
57	1.83085253967515
58	1.89363925474308
59	1.94155690219056
60	1.97381155648261
61	1.98986880503787
62	1.98946260266573
63	1.97259967954709
64	1.93955942972507
65	1.89088928195326
66	1.82739562959956
67	1.75013046988416
68	1.66037397381984
69	1.55961327564526
70	1.44951783317953
71	1.3319117673408
72	1.20874363912305
73	1.0820541647821
74	0.953942404143545
75	0.826530982242621
76	0.70193092052308
77	0.58220666029056
78	0.469341857930937
79	0.365206518616988
80	0.271526013049894
81	0.189852490583006
82	0.121539162370722
83	0.067717880633182
84	0.0292803855156798
85	0.00686353025496856
86	0.000838729449917796
87	0.011305805263282
88	0.0380913335140444
89	0.0807515170631744
90	0.138579538884986
91	0.210617272994431
92	0.295671159197336
93	0.392331978642128
94	0.498998202521
95	0.613902527066579
96	0.735141155197913
97	0.860705339661597
98	0.988514665044205
99	1.1164515172216
100	1.24239616913665
