"x"	"y"
1	1.12488175531185
2	1.36704686945162
3	1.58614816116629
4	1.76841814270706
5	1.90240366508421
6	1.97968559017489
7	1.99540781718403
8	1.94858242145799
9	1.8421517318938
10	1.68280344623714
11	1.48055040171689
12	1.24810140662351
13	1.00006266737016
14	0.752019990307778
15	0.519559429224171
16	0.317287917295122
17	0.157915423232482
18	0.0514563054288279
19	0.00460004795174562
20	0.0202909189327607
21	0.09754296401118
22	0.231501959937722
23	0.413750435410276
24	0.632836592798282
25	0.874993895336156
26	1.12500610367684
27	1.36716340621472
28	1.58624956360272
29	1.76849803907528
30	1.90245703500182
31	1.97970908008024
32	1.99539995106125
33	1.94854369358417
34	1.84208457578052
35	1.68271208171788
36	1.48044056978883
37	1.24798000870522
38	0.999937331642842
39	0.751898592389491
40	0.519449597296108
41	0.317196552775856
42	0.1578482671192
43	0.0514175775550136
44	0.00459218182896826
45	0.0203144088381106
46	0.0975963339287854
47	0.231581856305945
48	0.413851837846707
49	0.632953129561384
50	0.875118243701148
