"x"	"y"
1	0.0168014269244992
2	0.0840071346224958
3	0.207547038479107
4	0.44079037696039
5	0.790655384682314
6	1.33324264242055
7	1.75821991168729
8	2.16145415787527
9	2.40161573097253
10	2.79101350792857
11	2.89676366562983
12	2.86217249254997
13	2.86612576947339
14	2.92147164640115
15	2.76531720792639
16	2.67241520022622
17	2.39667413481826
18	2.21482339634133
19	2.02803106171013
20	1.78786948861288
21	1.57933413090292
22	1.28876827703217
23	1.01895712700933
24	0.872685880843104
25	0.653279011593762
26	0.594968176973441
27	0.444743653883801
28	0.368643073108129
29	0.29748408848672
30	0.229290061557871
31	0.161096034629021
32	0.11266839231723
33	0.0978436038544363
34	0.0840071346224958
35	0.0494159615426446
36	0.0464510038500859
37	0.0345911730798512
38	0.0227313423096165
39	0.0256963000021752
40	0.0118598307702347
41	0.0108715115393818
42	0.00889487307767603
43	0.00988319230852892
44	0.00395327692341157
45	0.000988319230852892
46	0.00395327692341157
47	0.00395327692341157
48	0.000988319230852892
49	0
50	0.000988319230852892
