"x"	"y"
1	0.00988319230852892
2	1.77599494924861
3	0.0533692384660562
4	0.114645030778935
5	0.0943367219905098
6	0.247079807713223
7	0.0303319194836191
8	0.504042807734975
9	0.699730015443847
10	1.30666659862035
11	2.30239489949624
12	1.47654893089422
13	2.20327168670726
14	1.91140939246949
15	1.71333687617474
16	2.15848920018272
17	2.33836330019794
18	2.46486816174711
19	2.86414913101168
20	2.71787788484545
21	2.86217249254997
22	2.93135483870968
23	2.74752746177104
24	2.97681752332891
25	2.87403232332021
26	2.85821921562656
27	1.179144873802
28	2.91158845409262
29	2.11958062693778
30	2.70799469253692
31	2.77124712331151
32	2.57358327714093
33	2.43775758394871
34	2.33441002327453
35	1.53027101730181
36	2.08930685402301
37	1.98454501555261
38	2.07151710786766
39	1.81850738476932
40	0.940080319803248
41	2.16038950185603
42	1.20072847751342
43	1.25714206164488
44	0.381761663948838
45	1.09110443086159
46	2.15771427275731
47	0.822281600069606
48	0.923090161616601
49	0.666127161594849
50	0.640430861592674
51	0.644384138516085
52	2.14460996718095
53	0.448696930807213
54	0.44079037696039
55	1.79672735201848
56	0.332075261566572
57	0.318238792334631
58	2.20056590254455
59	1.60276622131509
60	0.229290061557871
61	0.173944184630109
62	0.148247884627934
63	1.29601238846682
64	0.106738476932112
65	0.122551584625759
66	2.95208921267115
67	0.0968552846235834
68	0.0711589846214082
69	1.53446194114415
70	0.0415094076958215
71	0.0513926000043504
72	0.0415094076958215
73	0.0336028538489983
74	0.331631848418003
75	0.0217430230787636
76	1.07477775498083
77	0.0316262153872925
78	0.933929264175098
79	0.0158131076936463
80	0.00790655384682313
81	0.00592991538511735
82	0.0158131076936463
83	0.00592991538511735
84	0.0118598307702347
85	0.0158131076936463
86	2.33074145232222
87	2.13817542765061
88	0
89	0
90	0.00197663846170578
91	0.00592991538511735
92	0.00197663846170578
93	0.00395327692341157
94	0.00395327692341157
95	1.58807423898935
96	0
97	0
98	0
99	0
100	0.777613278776376
