"x"	"y"
1	1.05009871020229
2	0.412513471313762
3	0.906800732942289
4	1.34438648939746
5	1.43682686651041
6	0.853960033722138
7	1.60758495246409
8	0.231003850644494
9	1.12561005241377
10	1.81593399131715
11	1.86976585118377
12	1.91481449399043
13	1.95062500189083
14	1.97683574713964
15	1.9931820439431
16	0.490837141588482
17	0.880123417558901
18	1.98189058734629
19	1.95814339038308
20	1.92472050730227
21	1.88195945473124
22	1.83029204958453
23	1.77024004841703
24	1.70240987853343
25	1.62748651406113
26	1.54622655882834
27	1.45945060589894
28	1.36803495092043
29	1.27290274296655
30	1.17501466223675
31	1.0753592187524
32	0.186458308267934
33	1.62707691233164
34	0.775880471195831
35	0.679244825782067
36	0.585848284672633
37	0.496634000661617
38	1.13793499671876
39	0.334304547409701
40	0.0742011637567572
41	1.65751455336192
42	0.142856130268434
43	1.90494670619438
44	0.0574192329914197
45	1.95728958465494
46	0.00996033002806311
47	0.00113250434409606
48	0.00239161183556872
49	0.013724937569631
50	0.574161237591131
51	0.0660558738758368
52	0.106525027310186
53	0.156016821267048
54	1.74501910561379
55	1.47238588117125
56	0.353205763492629
57	0.432959976152031
58	0.518440368561076
59	0.60878372812128
60	0.70307773419438
61	0.800370171053353
62	0.8996785437088
63	0.746844068250556
64	1.1003214553042
65	1.79754397988381
66	1.29692226481862
67	1.39121627089172
68	1.48155963045192
69	1.56704002286097
70	0.393857590432392
71	1.72001688091131
72	0.610401546144464
73	1.84398317774595
74	1.89347497170281
75	1.19173765025153
76	1.96071823055002
77	1.98627506144337
78	1.99760838717743
79	0.927652634875336
80	0.295188971145196
81	0.855350676460025
82	1.94258076602158
83	1.51416532219211
84	1.85714386874457
85	1.12071473008147
86	1.73717135802377
87	1.6656954516033
88	1.58749710644795
89	1.50336599835138
90	1.41415171434037
91	1.32075517323093
92	1.22411952781717
93	0.402169228543635
94	0.672055648271538
95	0.924640780260598
96	0.257726162667176
97	0.727097256046448
98	0.631965048092575
99	0.540549393114064
100	0.221500161367737
101	0.372513484951871
102	0.297590120479569
103	1.65032993170917
104	0.16970794942847
105	0.118040544281764
106	0.0752794917107351
107	0.0418566086299226
108	0.0181094116667066
109	1.38711406292445
110	1.77108781815606
111	0.00681795506989888
112	0.0231642518733649
113	0.0493749971221715
114	0.0497891385951735
115	0.130234147829231
116	0.184066007695846
117	0.246137470603729
118	0.315821715977092
119	0.392415046548914
120	1.14867932830006
121	0.563173132502594
122	0.482225422556952
123	0.751531628798257
124	0.849958873429228
125	0.949901288810712
