"x"	"y"
1	0.00980429718962928
2	0.0235303132551103
3	0.0529432048239981
4	0.111768987961774
5	0.164712192785772
6	0.243146570302806
7	0.372563293205912
8	0.498058297233167
9	0.694144241025753
10	0.87062159043908
11	1.18043738163136
12	1.45691856237891
13	1.59025700415787
14	1.90007279535015
15	2.14518022509089
16	2.1314542090254
17	2.29616640181118
18	2.44715257853147
19	2.83736360667871
20	2.71382946208938
21	2.83540274724079
22	2.90011110869234
23	2.73539891590657
24	2.96285861070597
25	2.85305048218212
26	2.83344188780286
27	2.89815024925441
28	2.89815024925441
29	2.78834212073057
30	2.67265141389294
31	2.73539891590657
32	2.52950867492435
33	2.44911343796939
34	2.31577499619043
35	2.32165757450421
36	2.07851100420141
37	1.96870287567756
38	2.04713725319459
39	1.80595154232971
40	1.75496919694364
41	1.6079047390992
42	1.52358778326839
43	1.24710660252084
44	1.30985410453447
45	1.07847269085922
46	0.945134249080262
47	0.815717526177156
48	0.919643076387226
49	0.660809630581013
50	0.633357598450051
51	0.637279317325903
52	0.543158064305462
53	0.447075951847095
54	0.433349935781614
55	0.396093606461023
56	0.329424385571544
57	0.317659228943989
58	0.276481180747546
59	0.227459694799399
60	0.227459694799399
61	0.174516489975401
62	0.147064457844439
63	0.117651566275551
64	0.105886409647996
65	0.121573285151403
66	0.0745126586411825
67	0.0960821124583669
68	0.0705909397653308
69	0.0568649236998498
70	0.041178048196443
71	0.0509823453860722
72	0.041178048196443
73	0.0333346104447395
74	0.0352954698826654
75	0.0215694538171844
76	0.0235303132551103
77	0.0313737510068137
78	0.0196085943792586
79	0.0156868755034068
80	0.00784343775170342
81	0.00588257831377756
82	0.0156868755034068
83	0.00588257831377756
84	0.0117651566275551
85	0.0156868755034068
86	0.00392171887585171
87	0.00784343775170342
88	0
89	0
90	0.00196085943792585
91	0.00588257831377756
92	0.00196085943792585
93	0.00392171887585171
94	0.00392171887585171
95	0.00196085943792585
96	0
97	0
98	0
99	0
100	0.00196085943792585
