"x"	"y"
0	2.12243743976578
1	0
2	0
3	0.0025
4	0.0308967919205315
5	0.0025
6	0.18923741406179
7	2.30105174007185
8	0.529596384763136
9	0.0025
10	0.0075
11	0.0325
12	0.015
13	0.04
14	1.81103880466835
15	0.055
16	0.0675
17	0.095
18	0.135
19	0.18
20	2.36211975072802
21	0.2575
22	1.01645036973641
23	0.375
24	0.425
25	1.41245233760565
26	0.6925
27	0.6825
28	2.03491702290485
29	0.673791034964961
30	0.477043591643451
31	1.80099577435467
32	1.345
33	1.605
34	1.725
35	1.8975
36	2.29487837349589
37	2.0825
38	2.155
39	1.91868233776477
40	2.3175
41	1.29803669075482
42	2.3025
43	2.4075
44	2.2775
45	2.3075
46	2.1125
47	0.532193852576893
48	2.1125
49	1.89
50	1.8975
51	1.78
52	1.485
53	1.4975
54	0.57376437788771
55	1.2325
56	1.0975
57	1.01
58	0.92
59	0.795
60	0.795
61	0.745
62	0.595
63	0.67
64	0.7275
65	1.33348229308322
66	0.7575
67	0.89
68	0.693132207094459
69	1.0625
70	1.2175
71	1.3675
72	1.5675
73	2.20950533670839
74	2.02906548347091
75	1.8575
76	2.065
77	1.9050571771455
78	2.2225
79	2.17
80	2.215
81	2.3625
82	0.599668773383019
83	0.138445069579757
84	2.22
85	0.319029471144313
86	2.065
87	1.56889812119771
88	2.165
89	1.85805438056996
90	1.58147379588336
91	0.300916710117599
92	1.5625
93	1.2975
94	1.26
95	1.0975
96	0.9675
97	0.8075
98	0.7025
99	0.6475
100	0.5675
101	0.4575
102	0.31
103	0.3
104	0.750553920073435
105	0.215
106	0.1475
107	0.791344192568795
108	2.09277678630897
109	0.065
110	0.0475
111	0.0275
112	0.34670464276569
113	0.0175
114	0.787650173649308
115	1.06802588115388
116	0.005
117	0.0025
118	1.2602814568032
119	0.005
120	0.429742598248413
121	0.0025
122	0.0025
123	0.0025
124	0.0025
