"x"	"y"
0	0.00247927664137248
1	0.00247927664137248
2	0.00247927664137248
3	0.00495855328274497
4	0.00495855328274497
5	0.00743782992411745
6	0.00743782992411745
7	0.0272720430550973
8	0.00743782992411745
9	0.0272720430550973
10	0.0421477029033322
11	0.0545440861101947
12	0.076857575882547
13	1.64740662938943
14	0.0991710656548994
15	0.168590811613329
16	0.143798045199604
17	0.213217791158034
18	0.233052004289014
19	0.322305963378423
20	0.414039199109205
21	0.41899775239195
22	0.604943500494886
23	0.637174096832728
24	0.872705377763114
25	0.450070002361648
26	0.979314273342131
27	1.17021857472781
28	1.23963832068624
29	1.42062551550643
30	0.141581564978071
31	1.70078377598152
32	1.80739267156054
33	1.88425024744309
34	2.03796539920818
35	2.07763382547014
36	2.12969863493896
37	2.22391114731112
38	2.29333089326955
39	2.3156443830419
40	2.24622463708347
41	2.10490586852524
42	2.27597595677994
43	2.16936706120092
44	2.1445742947872
45	2.07019599554602
46	1.97598348317387
47	1.80987194820191
48	1.66855317964368
49	1.57929922055427
50	1.48508670818212
51	1.26691036374134
52	1.1355087017486
53	1.08592316892115
54	1.587925152239
55	0.790889248597823
56	0.823119844935665
57	0.766096482184098
58	0.689238906301551
59	0.661966863246453
60	0.654529033322336
61	0.666925416529198
62	0.71899022599802
63	0.753700098977235
64	0.815682015011547
65	0.84791261134939
66	1.04625474265919
67	1.21484555427252
68	1.25451398053448
69	1.35864359947212
70	1.35616432283075
71	1.54706862421643
72	1.72557654239525
73	1.86689531095348
74	1.88177097080172
75	2.05036178241504
76	2.05284105905642
77	2.20159765753877
78	2.27597595677994
79	2.25366246700759
80	2.20655621082151
81	2.35283353266249
82	2.25614174364896
83	2.23382825387661
84	2.19415982761465
85	2.1173022517321
86	2.07763382547014
87	1.77764135186407
88	1.70574232926427
89	1.63880185994721
90	1.55202717749918
91	1.33633010969977
92	0.978455480323766
93	1.09831955212801
94	0.984272826624876
95	1.36844228746994
96	0.756179375618608
97	0.602464223853514
98	0.500813881557242
99	0.466104008578027
100	0.386767156054108
101	0.297513196964698
102	0.257844770702738
103	0.220655621082151
104	0.166111534971956
105	0.114046725503134
106	0.0991710656548994
107	0.0917332357307819
108	0.0570233627515671
109	0.0495855328274497
110	0.0421477029033322
111	0.0297513196964698
112	0.0223134897723524
113	0.00743782992411745
114	0.0272720430550973
115	0.0148756598482349
116	0.00495855328274497
117	0.00247927664137248
118	0
119	0
120	0
121	0
122	0
123	0
124	0.00247927664137248
