"x"	"y"
0	0.00749673832007952
1	0.00249891277335984
2	0
3	0
4	0.00749673832007952
5	0.00749673832007952
6	0.00999565109343936
7	0.0199913021868787
8	0.00499782554671968
9	0.0224902149602386
10	0.0199913021868787
11	0.0774662959741551
12	0.094958685387674
13	0.0874619470675944
14	0.142438028081511
15	2.23786907230794
16	0.227401062375746
17	0.264884753976143
18	0.329856486083499
19	0.397327130964215
20	0.419817345924453
21	0.536205269531979
22	1.84478149442949
23	0.548452641188648
24	0.882116208996024
25	1.12451074801193
26	1.2069748695328
27	1.40438897862823
28	1.38439767644135
29	1.72674872639165
30	1.18483494793554
31	2.00412804423459
32	2.05410629970179
33	2.25401932157058
34	2.07159868911531
35	2.18155085114314
36	2.1658612807226
37	2.33648344309145
38	0.740451114143474
39	2.42394539015905
40	2.36896930914513
41	2.35647474527833
42	2.2465225832505
43	2.03161608474155
44	1.93415848658052
45	1.854193277833
46	1.5993041749503
47	1.63428895377734
48	1.50684440233598
49	1.33441942097416
50	1.21197269507952
51	1.08202923086481
52	0.922098813369781
53	0.777161872514911
54	0.704693402087475
55	0.62722710611332
56	0.0715672176730277
57	0.549760810139165
58	0.412320607604374
59	0.399826043737575
60	1.40773177665748
61	0.409821694831014
62	0.424815171471173
63	0.46729668861829
64	0.512277118538767
65	0.579747763419483
66	0.642220582753479
67	0.864623819582505
68	0.94458902833002
69	1.12201183523857
70	1.24195964835984
71	1.39189441476143
72	1.5243367917495
73	1.65428025596421
74	1.87168566724652
75	1.88917805666004
76	2.07159868911531
77	1.96914326540755
78	2.25152040879722
79	2.34897800695825
80	2.32398887922465
81	2.34148126863817
82	2.31149431535785
83	2.36147257082505
84	2.35647474527833
85	2.28150736207754
86	2.16405846172962
87	2.12657477012922
88	2.06410195079523
89	1.84419762673956
90	1.77422806908549
91	1.73174655193837
92	1.43187701913519
93	1.35940854870775
94	1.10951727137177
95	0.300206555019509
96	0.892111860089463
97	0.834636866302187
98	0.749673832007952
99	0.554758635685885
100	0.509778205765408
101	0.653147130373276
102	0.339852137176938
103	0.302368445576541
104	0.177422806908549
105	0.137440202534791
106	2.26067443528775
107	0.0899608598409543
108	0.094958685387674
109	0.0399826043737575
110	0.0374836916003976
111	0.0399826043737575
112	0.0199913021868787
113	0.0299869532803181
114	0.0249891277335984
115	0.00999565109343936
116	0.00499782554671968
117	0.00749673832007952
118	0.00249891277335984
119	0.00249891277335984
120	0.00499782554671968
121	0
122	0
123	0
124	0.00249891277335984
