"x"	"y"
1	1.04736605135922
2	1.14938845790002
3	1.24978578849302
4	1.34749291308492
5	1.44147324241377
6	1.53072972533695
7	1.61431542669342
8	1.69134357347825
9	1.76099696274784
10	1.82253663144625
11	1.87530969617298
12	1.91875627971902
13	1.95241545088657
14	1.9759301145759
15	1.98905080025987
16	1.9916383086534
17	1.98366518849921
18	1.96521602780222
19	1.93648655642297
20	1.89778156955075
21	1.84951169408653
22	1.79218903224183
23	1.72642172857091
24	1.65290751807578
25	1.57242632383288
26	1.48583198267437
27	1.39404318670756
28	1.29803373677519
29	1.19882221125893
30	1.09746115983151
31	0.995025936802363
32	0.892603292525472
33	0.791279843905006
34	0.692130546316666
35	0.596207289247939
36	0.504527736647743
37	0.418064530379845
38	0.337734971322213
39	0.264391287587021
40	0.198811593107209
41	0.141691632511268
42	0.0936373998661061
43	0.0551587095968193
44	0.0266637877904402
45	0.0084549412653118
46	0.00072535035356891
47	0.00355701942256864
48	0.0169199068784906
49	0.0406722438820264
50	0.0745620383948561
51	0.118229748600263
52	0.171212097335171
53	0.232946987065737
54	0.3027794632628
55	0.379968662910852
56	0.463695674432782
57	0.553072225643303
58	0.647150107559266
59	0.744931234088289
60	0.845378230870973
61	0.947425440938128
62	1.04999023042237
63	1.1519844743801
64	1.25232610086919
65	1.3499505708094
66	1.44382217183413
67	1.53294500631532
68	1.61637355698794
69	1.69322271808178
70	1.76267718553877
71	1.82400010669376
72	1.87654089765283
73	1.91974214543353
74	1.95314552164131
75	1.97639664494282
76	1.98924884074965
77	1.99156575822535
78	1.98332281685149
79	1.96460746720602
80	1.9356182631872
81	1.89666275552612
82	1.84815422893566
83	1.79060731751223
84	1.7246325449069
85	1.65092984719013
86	1.57028114712702
87	1.48354205864361
88	1.39163280949291
89	1.29552847842319
90	1.19624865042407
91	1.09484659979939
92	0.992398115825069
93	0.889990089542429
94	0.788708982771182
95	0.68962930167612
96	0.593802197173111
97	0.502244313114352
98	0.415927000564153
99	0.335766012592562
100	0.262611788916297
101	0.197240433458655
102	0.140345480548785
103	0.0925305371139442
104	0.054302878924786
105	0.0260680688320666
106	0.00812565409068476
107	0.000665988418777124
108	0.00376821250711316
109	0.0173994144038614
110	0.0414149786823294
111	0.0755601206873049
112	0.119472589582953
113	0.172686511525239
114	0.234637332186088
115	0.304667806193325
116	0.382034969943539
117	0.465918023812274
118	0.555427040138025
119	0.649612404595743
120	0.747474890794944
121	0.847976261219518
122	0.950050282042307
123	1.05261403495667
124	1.15457940601615
125	1.25486462959542
