"x"	"y"
1	1.07506916735195
2	1.22387919828685
3	1.36760774975866
4	1.50299255494426
5	1.62696072850678
6	1.73669851315447
7	1.82971514466248
8	1.90389938578631
9	1.95756744589328
10	1.98950119866017
11	1.99897583039392
12	1.98577629143009
13	1.95020217720467
14	1.89306092821162
15	1.81564950318958
16	1.71972494150888
17	1.60746448291687
18	1.4814161498201
19	1.34444091375803
20	1.19964775873987
21	1.05032311533903
22	0.899856267208959
23	0.75166242309981
24	0.60910520044232
25	0.475420279921415
26	0.353641963883419
27	0.24653430551134
28	0.156528371958011
29	0.085667065401928
30	0.0355587544452412
31	0.00734076830140146
32	0.0016535823600876
33	0.0186262810504071
34	0.0578736279578203
35	0.118504809695565
36	0.199143655067291
37	0.29795987059814
38	0.41271058346841
39	0.540791248932531
40	0.679294766756442
41	0.825077464882967
42	0.974830452666435
43	1.12515472414245
44	1.27263830668259
45	1.41393370395891
46	1.54583387546295
47	1.66534502804051
48	1.76975456726236
49	1.85669266631028
50	1.9241860549239
51	1.97070280753798
52	1.99518711403534
53	1.99708324390903
54	1.97634815990921
55	1.93345249487754
56	1.86936986959746
57	1.78555479411759
58	1.68390965413106
59	1.56674153173473
60	1.4367098406255
61	1.29676596427946
62	1.15008626717135
63	0.9999999995065
64	0.849913731841652
65	0.703234034733544
66	0.563290158387503
67	0.433258467278267
68	0.316090344881937
69	0.21444520489541
70	0.130630129415543
71	0.0665475041354644
72	0.0236518391037906
73	0.0029167551039694
74	0.00481288497766142
75	0.0292971914750237
76	0.0758139440891031
77	0.14330733270272
78	0.230245431750644
79	0.334654970972487
80	0.454166123550049
81	0.58606629505409
82	0.727361692330411
83	0.874845274870552
84	1.02516954634656
85	1.17492253413003
86	1.32070523225656
87	1.45920875008047
88	1.58728941554459
89	1.70204012841486
90	1.80085634394571
91	1.88149518931743
92	1.94212637105518
93	1.98137371796259
94	1.99834641665291
95	1.9926592307116
96	1.96444124456776
97	1.91433293361107
98	1.84347162705499
99	1.75346569350166
100	1.64635803512958
101	1.52457971909159
102	1.39089479857068
103	1.24833757591319
104	1.10014373180404
105	0.949676883673973
106	0.80035224027313
107	0.65555908525497
108	0.5185838491929
109	0.392535516096128
110	0.280275057504118
111	0.184350495823422
112	0.106939070801378
113	0.0497978218083326
114	0.014223707582907
115	0.00102416861907822
116	0.0104988003528334
117	0.0424325531197206
118	0.0961006132266921
119	0.170284854350519
120	0.263301485858531
121	0.373039270506225
122	0.49700744406874
123	0.632392249254342
124	0.776120800726147
125	0.924930831661047
